,Date,Country,Death Confirmed,Outbreak Case,Year,Month
490,2015-02-10,United Kingdom,0.0,1.0,2015,2
491,2015-02-10,United States of America,1.0,4.0,2015,2
492,2015-02-11,Guinea,1995.0,3044.0,2015,2
493,2015-02-11,Liberia,3826.0,8881.0,2015,2
494,2015-02-11,Mali,6.0,8.0,2015,2
495,2015-02-11,Nigeria,8.0,20.0,2015,2
496,2015-02-11,Senegal,0.0,1.0,2015,2
497,2015-02-11,Sierra Leone,3341.0,10934.0,2015,2
498,2015-02-11,Spain,0.0,1.0,2015,2
499,2015-02-11,United Kingdom,0.0,1.0,2015,2
500,2015-02-11,United States of America,1.0,4.0,2015,2
501,2015-02-12,Guinea,2018.0,3068.0,2015,2
502,2015-02-12,Liberia,3826.0,8881.0,2015,2
503,2015-02-12,Mali,6.0,8.0,2015,2
504,2015-02-12,Nigeria,8.0,20.0,2015,2
505,2015-02-12,Senegal,0.0,1.0,2015,2
506,2015-02-12,Sierra Leone,3350.0,10954.0,2015,2
507,2015-02-12,Spain,0.0,1.0,2015,2
508,2015-02-12,United Kingdom,0.0,1.0,2015,2
509,2015-02-12,United States of America,1.0,4.0,2015,2
510,2015-02-13,Guinea,2032.0,3081.0,2015,2
511,2015-02-13,Liberia,3858.0,8931.0,2015,2
512,2015-02-13,Mali,6.0,8.0,2015,2
513,2015-02-13,Nigeria,8.0,20.0,2015,2
514,2015-02-13,Senegal,0.0,1.0,2015,2
515,2015-02-13,Sierra Leone,3363.0,10987.0,2015,2
516,2015-02-13,Spain,0.0,1.0,2015,2
517,2015-02-13,United Kingdom,0.0,1.0,2015,2
518,2015-02-13,United States of America,1.0,4.0,2015,2
519,2015-02-16,Guinea,2052.0,3101.0,2015,2
520,2015-02-16,Liberia,3900.0,9007.0,2015,2
521,2015-02-16,Mali,6.0,8.0,2015,2
522,2015-02-16,Nigeria,8.0,20.0,2015,2
523,2015-02-16,Senegal,0.0,1.0,2015,2
524,2015-02-16,Sierra Leone,3401.0,11074.0,2015,2
525,2015-02-16,Spain,0.0,1.0,2015,2
526,2015-02-16,United Kingdom,0.0,1.0,2015,2
527,2015-02-16,United States of America,1.0,4.0,2015,2
528,2015-02-17,Guinea,2057.0,3108.0,2015,2
529,2015-02-17,Liberia,3900.0,9007.0,2015,2
530,2015-02-17,Mali,6.0,8.0,2015,2
531,2015-02-17,Nigeria,8.0,20.0,2015,2
532,2015-02-17,Senegal,0.0,1.0,2015,2
533,2015-02-17,Sierra Leone,3408.0,11103.0,2015,2
534,2015-02-17,Spain,0.0,1.0,2015,2
535,2015-02-17,United Kingdom,0.0,1.0,2015,2
536,2015-02-17,United States of America,1.0,4.0,2015,2
537,2015-02-18,Guinea,2057.0,3108.0,2015,2
538,2015-02-18,Liberia,3900.0,9007.0,2015,2
539,2015-02-18,Mali,6.0,8.0,2015,2
540,2015-02-18,Nigeria,8.0,20.0,2015,2
541,2015-02-18,Senegal,0.0,1.0,2015,2
542,2015-02-18,Sierra Leone,3408.0,11103.0,2015,2
543,2015-02-18,Spain,0.0,1.0,2015,2
544,2015-02-18,United Kingdom,0.0,1.0,2015,2
545,2015-02-18,United States of America,1.0,4.0,2015,2
546,2015-02-19,Guinea,2067.0,3115.0,2015,2
547,2015-02-19,Liberia,3947.0,9096.0,2015,2
548,2015-02-19,Mali,6.0,8.0,2015,2
549,2015-02-19,Nigeria,8.0,20.0,2015,2
550,2015-02-19,Senegal,0.0,1.0,2015,2
551,2015-02-19,Sierra Leone,3423.0,11155.0,2015,2
552,2015-02-19,Spain,0.0,1.0,2015,2
553,2015-02-19,United Kingdom,0.0,1.0,2015,2
554,2015-02-19,United States of America,1.0,4.0,2015,2
555,2015-02-20,Guinea,2072.0,3120.0,2015,2
556,2015-02-20,Liberia,3947.0,9096.0,2015,2
557,2015-02-20,Mali,6.0,8.0,2015,2
558,2015-02-20,Nigeria,8.0,20.0,2015,2
559,2015-02-20,Senegal,0.0,1.0,2015,2
560,2015-02-20,Sierra Leone,3423.0,11155.0,2015,2
561,2015-02-20,Spain,0.0,1.0,2015,2
562,2015-02-20,United Kingdom,0.0,1.0,2015,2
563,2015-02-20,United States of America,1.0,4.0,2015,2
564,2015-02-23,Guinea,2086.0,3155.0,2015,2
565,2015-02-23,Liberia,4032.0,9229.0,2015,2
566,2015-02-23,Mali,6.0,8.0,2015,2
567,2015-02-23,Nigeria,8.0,20.0,2015,2
568,2015-02-23,Senegal,0.0,1.0,2015,2
569,2015-02-23,Sierra Leone,3423.0,11155.0,2015,2
570,2015-02-23,Spain,0.0,1.0,2015,2
571,2015-02-23,United Kingdom,0.0,1.0,2015,2
572,2015-02-23,United States of America,1.0,4.0,2015,2
573,2015-02-25,Guinea,2091.0,3155.0,2015,2
574,2015-02-25,Liberia,4037.0,9238.0,2015,2
575,2015-02-25,Mali,6.0,8.0,2015,2
576,2015-02-25,Nigeria,8.0,20.0,2015,2
577,2015-02-25,Senegal,0.0,1.0,2015,2
578,2015-02-25,Sierra Leone,3461.0,11301.0,2015,2
579,2015-02-25,Spain,0.0,1.0,2015,2
580,2015-02-25,United Kingdom,0.0,1.0,2015,2
581,2015-02-25,United States of America,1.0,4.0,2015,2
582,2015-02-26,Guinea,2101.0,3175.0,2015,2
583,2015-02-26,Liberia,4057.0,9265.0,2015,2
584,2015-02-26,Mali,6.0,8.0,2015,2
585,2015-02-26,Nigeria,8.0,20.0,2015,2
586,2015-02-26,Senegal,0.0,1.0,2015,2
587,2015-02-26,Sierra Leone,3479.0,11341.0,2015,2
588,2015-02-26,Spain,0.0,1.0,2015,2
589,2015-02-26,United Kingdom,0.0,1.0,2015,2
590,2015-02-26,United States of America,1.0,4.0,2015,2
591,2015-02-27,Guinea,2113.0,3190.0,2015,2
592,2015-02-27,Liberia,4057.0,9265.0,2015,2
593,2015-02-27,Mali,6.0,8.0,2015,2
594,2015-02-27,Nigeria,8.0,20.0,2015,2
595,2015-02-27,Senegal,0.0,1.0,2015,2
596,2015-02-27,Sierra Leone,3490.0,11370.0,2015,2
597,2015-02-27,Spain,0.0,1.0,2015,2
598,2015-02-27,United Kingdom,0.0,1.0,2015,2
599,2015-02-27,United States of America,1.0,4.0,2015,2
600,2015-03-02,Guinea,2127.0,3205.0,2015,3
601,2015-03-02,Liberia,4057.0,9265.0,2015,3
602,2015-03-02,Mali,6.0,8.0,2015,3
603,2015-03-02,Nigeria,8.0,20.0,2015,3
604,2015-03-02,Senegal,0.0,1.0,2015,3
605,2015-03-02,Sierra Leone,3530.0,11443.0,2015,3
606,2015-03-02,Spain,0.0,1.0,2015,3
607,2015-03-02,United Kingdom,0.0,1.0,2015,3
608,2015-03-02,United States of America,1.0,4.0,2015,3
609,2015-03-04,Guinea,2127.0,3205.0,2015,3
610,2015-03-04,Liberia,4057.0,9265.0,2015,3
611,2015-03-04,Mali,6.0,8.0,2015,3
612,2015-03-04,Nigeria,8.0,20.0,2015,3
613,2015-03-04,Senegal,0.0,1.0,2015,3
614,2015-03-04,Sierra Leone,3530.0,11443.0,2015,3
615,2015-03-04,Spain,0.0,1.0,2015,3
616,2015-03-04,United Kingdom,0.0,1.0,2015,3
617,2015-03-04,United States of America,1.0,4.0,2015,3
618,2015-03-05,Guinea,2141.0,3237.0,2015,3
619,2015-03-05,Liberia,4117.0,9249.0,2015,3
620,2015-03-05,Mali,6.0,8.0,2015,3
621,2015-03-05,Nigeria,8.0,20.0,2015,3
622,2015-03-05,Senegal,0.0,1.0,2015,3
623,2015-03-05,Sierra Leone,3565.0,11497.0,2015,3
624,2015-03-05,Spain,0.0,1.0,2015,3
625,2015-03-05,United Kingdom,0.0,1.0,2015,3
626,2015-03-05,United States of America,1.0,4.0,2015,3
627,2015-03-06,Guinea,2147.0,3248.0,2015,3
628,2015-03-06,Liberia,4117.0,9249.0,2015,3
629,2015-03-06,Mali,6.0,8.0,2015,3
630,2015-03-06,Nigeria,8.0,20.0,2015,3
631,2015-03-06,Senegal,0.0,1.0,2015,3
632,2015-03-06,Sierra Leone,3576.0,11517.0,2015,3
633,2015-03-06,Spain,0.0,1.0,2015,3
634,2015-03-06,United Kingdom,0.0,1.0,2015,3
635,2015-03-06,United States of America,1.0,4.0,2015,3
636,2015-03-10,Guinea,2170.0,3285.0,2015,3
637,2015-03-10,Liberia,4162.0,9343.0,2015,3
638,2015-03-10,Mali,6.0,8.0,2015,3
639,2015-03-10,Nigeria,8.0,20.0,2015,3
640,2015-03-10,Senegal,0.0,1.0,2015,3
641,2015-03-10,Sierra Leone,3629.0,11619.0,2015,3
642,2015-03-10,Spain,0.0,1.0,2015,3
643,2015-03-10,United Kingdom,0.0,1.0,2015,3
644,2015-03-10,United States of America,1.0,4.0,2015,3
645,2015-03-11,Guinea,2170.0,3285.0,2015,3
646,2015-03-11,Liberia,4162.0,9343.0,2015,3
647,2015-03-11,Mali,6.0,8.0,2015,3
648,2015-03-11,Nigeria,8.0,20.0,2015,3
649,2015-03-11,Senegal,0.0,1.0,2015,3
650,2015-03-11,Sierra Leone,3629.0,11619.0,2015,3
651,2015-03-11,Spain,0.0,1.0,2015,3
652,2015-03-11,United Kingdom,0.0,1.0,2015,3
653,2015-03-11,United States of America,1.0,4.0,2015,3
654,2015-03-12,Guinea,2187.0,3330.0,2015,3
655,2015-03-12,Liberia,4162.0,9343.0,2015,3
656,2015-03-12,Mali,6.0,8.0,2015,3
657,2015-03-12,Nigeria,8.0,20.0,2015,3
658,2015-03-12,Senegal,0.0,1.0,2015,3
659,2015-03-12,Sierra Leone,3655.0,11677.0,2015,3
660,2015-03-12,Spain,0.0,1.0,2015,3
661,2015-03-12,United Kingdom,0.0,1.0,2015,3
662,2015-03-12,United States of America,1.0,4.0,2015,3
663,2015-03-13,Guinea,2192.0,3331.0,2015,3
664,2015-03-13,Liberia,4241.0,9482.0,2015,3
665,2015-03-13,Mali,6.0,8.0,2015,3
666,2015-03-13,Nigeria,8.0,20.0,2015,3
667,2015-03-13,Senegal,0.0,1.0,2015,3
668,2015-03-13,Sierra Leone,3663.0,11696.0,2015,3
669,2015-03-13,Spain,0.0,1.0,2015,3
670,2015-03-13,United Kingdom,0.0,1.0,2015,3
671,2015-03-13,United States of America,1.0,4.0,2015,3
672,2015-03-16,Guinea,2216.0,3373.0,2015,3
673,2015-03-16,Liberia,4241.0,9482.0,2015,3
674,2015-03-16,Mali,6.0,8.0,2015,3
675,2015-03-16,Nigeria,8.0,20.0,2015,3
676,2015-03-16,Senegal,0.0,1.0,2015,3
677,2015-03-16,Sierra Leone,3687.0,11742.0,2015,3
678,2015-03-16,Spain,0.0,1.0,2015,3
679,2015-03-16,United Kingdom,0.0,1.0,2015,3
680,2015-03-16,United States of America,1.0,4.0,2015,3
681,2015-03-17,Guinea,2224.0,3389.0,2015,3
682,2015-03-17,Liberia,4264.0,9526.0,2015,3
683,2015-03-17,Mali,6.0,8.0,2015,3
684,2015-03-17,Nigeria,8.0,20.0,2015,3
685,2015-03-17,Senegal,0.0,1.0,2015,3
686,2015-03-17,Sierra Leone,3691.0,11751.0,2015,3
687,2015-03-17,Spain,0.0,1.0,2015,3
688,2015-03-17,United Kingdom,0.0,1.0,2015,3
689,2015-03-17,United States of America,1.0,4.0,2015,3
690,2015-03-18,Guinea,2224.0,3389.0,2015,3
691,2015-03-18,Liberia,4264.0,9526.0,2015,3
692,2015-03-18,Mali,6.0,8.0,2015,3
693,2015-03-18,Nigeria,8.0,20.0,2015,3
694,2015-03-18,Senegal,0.0,1.0,2015,3
695,2015-03-18,Sierra Leone,3691.0,11751.0,2015,3
696,2015-03-18,Spain,0.0,1.0,2015,3
697,2015-03-18,United Kingdom,0.0,1.0,2015,3
698,2015-03-18,United States of America,1.0,4.0,2015,3
699,2015-03-20,Guinea,2241.0,3404.0,2015,3
700,2015-03-20,Liberia,4283.0,9555.0,2015,3
701,2015-03-20,Mali,6.0,8.0,2015,3
702,2015-03-20,Nigeria,8.0,20.0,2015,3
703,2015-03-20,Senegal,0.0,1.0,2015,3
704,2015-03-20,Sierra Leone,3712.0,11794.0,2015,3
705,2015-03-20,Spain,0.0,1.0,2015,3
706,2015-03-20,United Kingdom,0.0,1.0,2015,3
707,2015-03-20,United States of America,1.0,4.0,2015,3
708,2015-03-23,Guinea,2261.0,3420.0,2015,3
709,2015-03-23,Liberia,4296.0,9593.0,2015,3
710,2015-03-23,Mali,6.0,8.0,2015,3
711,2015-03-23,Nigeria,8.0,20.0,2015,3
712,2015-03-23,Senegal,0.0,1.0,2015,3
713,2015-03-23,Sierra Leone,3742.0,11829.0,2015,3
714,2015-03-23,Spain,0.0,1.0,2015,3
715,2015-03-23,United Kingdom,0.0,1.0,2015,3
716,2015-03-23,United States of America,1.0,4.0,2015,3
717,2015-03-24,Guinea,2263.0,3429.0,2015,3
718,2015-03-24,Liberia,4301.0,9602.0,2015,3
719,2015-03-24,Mali,6.0,8.0,2015,3
720,2015-03-24,Nigeria,8.0,20.0,2015,3
721,2015-03-24,Senegal,0.0,1.0,2015,3
722,2015-03-24,Sierra Leone,3747.0,11841.0,2015,3
723,2015-03-24,Spain,0.0,1.0,2015,3
724,2015-03-24,United Kingdom,0.0,1.0,2015,3
725,2015-03-24,United States of America,1.0,4.0,2015,3
726,2015-03-25,Guinea,2263.0,3429.0,2015,3
727,2015-03-25,Liberia,4301.0,9602.0,2015,3
728,2015-03-25,Mali,6.0,8.0,2015,3
729,2015-03-25,Nigeria,8.0,20.0,2015,3
730,2015-03-25,Senegal,0.0,1.0,2015,3
731,2015-03-25,Sierra Leone,3747.0,11841.0,2015,3
732,2015-03-25,Spain,0.0,1.0,2015,3
733,2015-03-25,United Kingdom,0.0,1.0,2015,3
734,2015-03-25,United States of America,1.0,4.0,2015,3
735,2015-03-26,Guinea,2273.0,3459.0,2015,3
736,2015-03-26,Liberia,4301.0,9602.0,2015,3
737,2015-03-26,Mali,6.0,8.0,2015,3
738,2015-03-26,Nigeria,8.0,20.0,2015,3
739,2015-03-26,Senegal,0.0,1.0,2015,3
740,2015-03-26,Sierra Leone,3764.0,11866.0,2015,3
741,2015-03-26,Spain,0.0,1.0,2015,3
742,2015-03-26,United Kingdom,0.0,1.0,2015,3
743,2015-03-26,United States of America,1.0,4.0,2015,3
744,2015-03-27,Guinea,2276.0,3466.0,2015,3
745,2015-03-27,Liberia,4301.0,9602.0,2015,3
746,2015-03-27,Mali,6.0,8.0,2015,3
747,2015-03-27,Nigeria,8.0,20.0,2015,3
748,2015-03-27,Senegal,0.0,1.0,2015,3
749,2015-03-27,Sierra Leone,3773.0,11889.0,2015,3
750,2015-03-27,Spain,0.0,1.0,2015,3
751,2015-03-27,United Kingdom,0.0,1.0,2015,3
752,2015-03-27,United States of America,1.0,4.0,2015,3
753,2015-04-07,Guinea,2333.0,3515.0,2015,4
754,2015-04-07,Liberia,4408.0,9862.0,2015,4
755,2015-04-07,Mali,6.0,8.0,2015,4
756,2015-04-07,Nigeria,8.0,20.0,2015,4
757,2015-04-07,Senegal,0.0,1.0,2015,4
758,2015-04-07,Sierra Leone,3832.0,12139.0,2015,4
759,2015-04-07,Spain,0.0,1.0,2015,4
760,2015-04-07,United Kingdom,0.0,1.0,2015,4
761,2015-04-07,United States of America,1.0,4.0,2015,4
762,2015-04-09,Guinea,2335.0,3515.0,2015,4
763,2015-04-09,Liberia,4408.0,9862.0,2015,4
764,2015-04-09,Mali,6.0,8.0,2015,4
765,2015-04-09,Nigeria,8.0,20.0,2015,4
766,2015-04-09,Senegal,0.0,1.0,2015,4
767,2015-04-09,Sierra Leone,3841.0,12155.0,2015,4
768,2015-04-09,Spain,0.0,1.0,2015,4
769,2015-04-09,United Kingdom,0.0,1.0,2015,4
770,2015-04-09,United States of America,1.0,4.0,2015,4
771,2015-04-13,Guinea,2342.0,3541.0,2015,4
772,2015-04-13,Liberia,4408.0,9862.0,2015,4
773,2015-04-13,Mali,6.0,8.0,2015,4
774,2015-04-13,Nigeria,8.0,20.0,2015,4
775,2015-04-13,Senegal,0.0,1.0,2015,4
776,2015-04-13,Sierra Leone,3854.0,12188.0,2015,4
777,2015-04-13,Spain,0.0,1.0,2015,4
778,2015-04-13,United Kingdom,0.0,1.0,2015,4
779,2015-04-13,United States of America,1.0,4.0,2015,4
780,2015-04-14,Guinea,2346.0,3548.0,2015,4
781,2015-04-14,Liberia,4408.0,9862.0,2015,4
782,2015-04-14,Mali,6.0,8.0,2015,4
783,2015-04-14,Nigeria,8.0,20.0,2015,4
784,2015-04-14,Senegal,0.0,1.0,2015,4
785,2015-04-14,Sierra Leone,3857.0,12201.0,2015,4
786,2015-04-14,Spain,0.0,1.0,2015,4
787,2015-04-14,United Kingdom,0.0,1.0,2015,4
788,2015-04-14,United States of America,1.0,4.0,2015,4
789,2015-04-15,Guinea,2346.0,3548.0,2015,4
790,2015-04-15,Liberia,4486.0,10042.0,2015,4
791,2015-04-15,Mali,6.0,8.0,2015,4
792,2015-04-15,Nigeria,8.0,20.0,2015,4
793,2015-04-15,Senegal,0.0,1.0,2015,4
794,2015-04-15,Sierra Leone,3857.0,12201.0,2015,4
795,2015-04-15,Spain,0.0,1.0,2015,4
796,2015-04-15,United Kingdom,0.0,1.0,2015,4
797,2015-04-15,United States of America,1.0,4.0,2015,4
798,2015-04-16,Guinea,2348.0,3566.0,2015,4
799,2015-04-16,Liberia,4486.0,10042.0,2015,4
800,2015-04-16,Mali,6.0,8.0,2015,4
801,2015-04-16,Nigeria,8.0,20.0,2015,4
802,2015-04-16,Senegal,0.0,1.0,2015,4
803,2015-04-16,Sierra Leone,3865.0,12223.0,2015,4
804,2015-04-16,Spain,0.0,1.0,2015,4
805,2015-04-16,United Kingdom,0.0,1.0,2015,4
806,2015-04-16,United States of America,1.0,4.0,2015,4
807,2015-04-17,Guinea,2351.0,3569.0,2015,4
808,2015-04-17,Liberia,4486.0,10042.0,2015,4
809,2015-04-17,Mali,6.0,8.0,2015,4
810,2015-04-17,Nigeria,8.0,20.0,2015,4
811,2015-04-17,Senegal,0.0,1.0,2015,4
812,2015-04-17,Sierra Leone,3865.0,12244.0,2015,4
813,2015-04-17,Spain,0.0,1.0,2015,4
814,2015-04-17,United Kingdom,0.0,1.0,2015,4
815,2015-04-17,United States of America,1.0,4.0,2015,4
816,2015-04-20,Guinea,2357.0,3565.0,2015,4
817,2015-04-20,Liberia,4486.0,10042.0,2015,4
818,2015-04-20,Mali,6.0,8.0,2015,4
819,2015-04-20,Nigeria,8.0,20.0,2015,4
820,2015-04-20,Senegal,0.0,1.0,2015,4
821,2015-04-20,Sierra Leone,3872.0,12256.0,2015,4
822,2015-04-20,Spain,0.0,1.0,2015,4
823,2015-04-20,United Kingdom,0.0,1.0,2015,4
824,2015-04-20,United States of America,1.0,4.0,2015,4
825,2015-04-21,Guinea,2358.0,3565.0,2015,4
826,2015-04-21,Liberia,4486.0,10042.0,2015,4
827,2015-04-21,Mali,6.0,8.0,2015,4
828,2015-04-21,Nigeria,8.0,20.0,2015,4
829,2015-04-21,Senegal,0.0,1.0,2015,4
830,2015-04-21,Sierra Leone,3877.0,12265.0,2015,4
831,2015-04-21,Spain,0.0,1.0,2015,4
832,2015-04-21,United Kingdom,0.0,1.0,2015,4
833,2015-04-21,United States of America,1.0,4.0,2015,4
834,2015-04-22,Guinea,2358.0,3565.0,2015,4
835,2015-04-22,Liberia,4573.0,10212.0,2015,4
836,2015-04-22,Mali,6.0,8.0,2015,4
837,2015-04-22,Nigeria,8.0,20.0,2015,4
838,2015-04-22,Senegal,0.0,1.0,2015,4
839,2015-04-22,Sierra Leone,3877.0,12267.0,2015,4
840,2015-04-22,Spain,0.0,1.0,2015,4
841,2015-04-22,United Kingdom,0.0,1.0,2015,4
842,2015-04-22,United States of America,1.0,4.0,2015,4
843,2015-04-23,Guinea,2362.0,3568.0,2015,4
844,2015-04-23,Liberia,4573.0,10212.0,2015,4
845,2015-04-23,Mali,6.0,8.0,2015,4
846,2015-04-23,Nigeria,8.0,20.0,2015,4
847,2015-04-23,Senegal,0.0,1.0,2015,4
848,2015-04-23,Sierra Leone,3885.0,12294.0,2015,4
849,2015-04-23,Spain,0.0,1.0,2015,4
850,2015-04-23,United Kingdom,0.0,1.0,2015,4
851,2015-04-23,United States of America,1.0,4.0,2015,4
852,2015-04-24,Guinea,2365.0,3576.0,2015,4
853,2015-04-24,Liberia,4573.0,10212.0,2015,4
854,2015-04-24,Mali,6.0,8.0,2015,4
855,2015-04-24,Nigeria,8.0,20.0,2015,4
856,2015-04-24,Senegal,0.0,1.0,2015,4
857,2015-04-24,Sierra Leone,3886.0,12313.0,2015,4
858,2015-04-24,Spain,0.0,1.0,2015,4
859,2015-04-24,United Kingdom,0.0,1.0,2015,4
860,2015-04-24,United States of America,1.0,4.0,2015,4
861,2015-04-27,Guinea,2374.0,3585.0,2015,4
862,2015-04-27,Liberia,4573.0,10212.0,2015,4
863,2015-04-27,Mali,6.0,8.0,2015,4
864,2015-04-27,Nigeria,8.0,20.0,2015,4
865,2015-04-27,Senegal,0.0,1.0,2015,4
866,2015-04-27,Sierra Leone,3895.0,12362.0,2015,4
867,2015-04-27,Spain,0.0,1.0,2015,4
868,2015-04-27,United Kingdom,0.0,1.0,2015,4
869,2015-04-27,United States of America,1.0,4.0,2015,4
870,2015-04-28,Guinea,2377.0,3584.0,2015,4
871,2015-04-28,Liberia,4608.0,10322.0,2015,4
872,2015-04-28,Mali,6.0,8.0,2015,4
873,2015-04-28,Nigeria,8.0,20.0,2015,4
874,2015-04-28,Senegal,0.0,1.0,2015,4
875,2015-04-28,Sierra Leone,3899.0,12371.0,2015,4
876,2015-04-28,Spain,0.0,1.0,2015,4
877,2015-04-28,United Kingdom,0.0,1.0,2015,4
878,2015-04-28,United States of America,1.0,4.0,2015,4
879,2015-04-30,Guinea,2381.0,3581.0,2015,4
880,2015-04-30,Liberia,4608.0,10322.0,2015,4
881,2015-04-30,Mali,6.0,8.0,2015,4
882,2015-04-30,Nigeria,8.0,20.0,2015,4
883,2015-04-30,Senegal,0.0,1.0,2015,4
884,2015-04-30,Sierra Leone,3901.0,12387.0,2015,4
885,2015-04-30,Spain,0.0,1.0,2015,4
886,2015-04-30,United Kingdom,0.0,1.0,2015,4
887,2015-04-30,United States of America,1.0,4.0,2015,4
888,2015-05-01,Guinea,2383.0,3578.0,2015,5
889,2015-05-01,Liberia,4608.0,10322.0,2015,5
890,2015-05-01,Mali,6.0,8.0,2015,5
891,2015-05-01,Nigeria,8.0,20.0,2015,5
892,2015-05-01,Senegal,0.0,1.0,2015,5
893,2015-05-01,Sierra Leone,3901.0,12398.0,2015,5
894,2015-05-01,Spain,0.0,1.0,2015,5
895,2015-05-01,United Kingdom,0.0,1.0,2015,5
896,2015-05-01,United States of America,1.0,4.0,2015,5
897,2015-05-04,Guinea,2385.0,3591.0,2015,5
898,2015-05-04,Liberia,4608.0,10322.0,2015,5
899,2015-05-04,Mali,6.0,8.0,2015,5
900,2015-05-04,Nigeria,8.0,20.0,2015,5
901,2015-05-04,Senegal,0.0,1.0,2015,5
902,2015-05-04,Sierra Leone,3902.0,12426.0,2015,5
903,2015-05-04,Spain,0.0,1.0,2015,5
904,2015-05-04,United Kingdom,0.0,1.0,2015,5
905,2015-05-04,United States of America,1.0,4.0,2015,5
906,2015-05-05,Guinea,2386.0,3589.0,2015,5
907,2015-05-05,Liberia,4691.0,10507.0,2015,5
908,2015-05-05,Mali,6.0,8.0,2015,5
909,2015-05-05,Nigeria,8.0,20.0,2015,5
910,2015-05-05,Senegal,0.0,1.0,2015,5
911,2015-05-05,Sierra Leone,3903.0,12440.0,2015,5
912,2015-05-05,Spain,0.0,1.0,2015,5
913,2015-05-05,United Kingdom,0.0,1.0,2015,5
914,2015-05-05,United States of America,1.0,4.0,2015,5
915,2015-05-06,Guinea,2386.0,3589.0,2015,5
916,2015-05-06,Liberia,4716.0,10564.0,2015,5
917,2015-05-06,Mali,6.0,8.0,2015,5
918,2015-05-06,Nigeria,8.0,20.0,2015,5
919,2015-05-06,Senegal,0.0,1.0,2015,5
920,2015-05-06,Sierra Leone,3903.0,12440.0,2015,5
921,2015-05-06,Spain,0.0,1.0,2015,5
922,2015-05-06,United Kingdom,0.0,1.0,2015,5
923,2015-05-06,United States of America,1.0,4.0,2015,5
924,2015-05-07,Guinea,2387.0,3592.0,2015,5
925,2015-05-07,Liberia,4716.0,10564.0,2015,5
926,2015-05-07,Mali,6.0,8.0,2015,5
927,2015-05-07,Nigeria,8.0,20.0,2015,5
928,2015-05-07,Senegal,0.0,1.0,2015,5
929,2015-05-07,Sierra Leone,3904.0,12470.0,2015,5
930,2015-05-07,Spain,0.0,1.0,2015,5
931,2015-05-07,United Kingdom,0.0,1.0,2015,5
932,2015-05-07,United States of America,1.0,4.0,2015,5
933,2015-05-08,Guinea,2387.0,3592.0,2015,5
934,2015-05-08,Liberia,4716.0,10564.0,2015,5
935,2015-05-08,Mali,6.0,8.0,2015,5
936,2015-05-08,Nigeria,8.0,20.0,2015,5
937,2015-05-08,Senegal,0.0,1.0,2015,5
938,2015-05-08,Sierra Leone,3904.0,12492.0,2015,5
939,2015-05-08,Spain,0.0,1.0,2015,5
940,2015-05-08,United Kingdom,0.0,1.0,2015,5
941,2015-05-08,United States of America,1.0,4.0,2015,5
942,2015-05-11,Guinea,2391.0,3599.0,2015,5
943,2015-05-11,Liberia,4769.0,10604.0,2015,5
944,2015-05-11,Mali,6.0,8.0,2015,5
945,2015-05-11,Nigeria,8.0,20.0,2015,5
946,2015-05-11,Senegal,0.0,1.0,2015,5
947,2015-05-11,Sierra Leone,3904.0,12519.0,2015,5
948,2015-05-11,Spain,0.0,1.0,2015,5
949,2015-05-11,United Kingdom,0.0,1.0,2015,5
950,2015-05-11,United States of America,1.0,4.0,2015,5
951,2015-05-12,Guinea,2392.0,3597.0,2015,5
952,2015-05-12,Liberia,4769.0,10604.0,2015,5
953,2015-05-12,Mali,6.0,8.0,2015,5
954,2015-05-12,Nigeria,8.0,20.0,2015,5
955,2015-05-12,Senegal,0.0,1.0,2015,5
956,2015-05-12,Sierra Leone,3904.0,12523.0,2015,5
957,2015-05-12,Spain,0.0,1.0,2015,5
958,2015-05-12,United Kingdom,0.0,1.0,2015,5
959,2015-05-12,United States of America,1.0,4.0,2015,5
960,2015-05-13,Guinea,2391.0,3599.0,2015,5
961,2015-05-13,Liberia,4769.0,10604.0,2015,5
962,2015-05-13,Mali,6.0,8.0,2015,5
963,2015-05-13,Nigeria,8.0,20.0,2015,5
964,2015-05-13,Senegal,0.0,1.0,2015,5
965,2015-05-13,Sierra Leone,3904.0,12519.0,2015,5
966,2015-05-13,Spain,0.0,1.0,2015,5
967,2015-05-13,United Kingdom,0.0,1.0,2015,5
968,2015-05-13,United States of America,1.0,4.0,2015,5
969,2015-05-14,Guinea,2399.0,3615.0,2015,5
970,2015-05-14,Italy,0.0,1.0,2015,5
971,2015-05-14,Liberia,4769.0,10604.0,2015,5
972,2015-05-14,Mali,6.0,8.0,2015,5
973,2015-05-14,Nigeria,8.0,20.0,2015,5
974,2015-05-14,Senegal,0.0,1.0,2015,5
975,2015-05-14,Sierra Leone,3904.0,12536.0,2015,5
976,2015-05-14,Spain,0.0,1.0,2015,5
977,2015-05-14,United Kingdom,0.0,1.0,2015,5
978,2015-05-14,United States of America,1.0,4.0,2015,5
979,2015-05-15,Guinea,2401.0,3619.0,2015,5
980,2015-05-15,Italy,0.0,1.0,2015,5
981,2015-05-15,Liberia,4769.0,10604.0,2015,5
982,2015-05-15,Mali,6.0,8.0,2015,5
983,2015-05-15,Nigeria,8.0,20.0,2015,5
984,2015-05-15,Senegal,0.0,1.0,2015,5
985,2015-05-15,Sierra Leone,3904.0,12540.0,2015,5
986,2015-05-15,Spain,0.0,1.0,2015,5
